"year","fishing_entity","nutrient","Direct human consumption","Discards","Fishmeal and fish oil","Other","discard_ratio"
2015,"Japan","Vitamin B12",NA,NA,NA,NA,NA
2015,"Japan","Zinc",NA,NA,NA,NA,NA
2015,"Korea (South)","DHA+EPA",NA,NA,NA,NA,NA
2015,"Korea (South)","Iron",16940954113.2378,NA,1556394462.53724,5578098.18371074,NA
2015,"Korea (South)","Vitamin A, RAE",1307060036102.28,NA,4054905179.78894,651366758.14013,NA
2015,"Korea (South)","Vitamin B12",NA,NA,NA,NA,NA
2015,"Korea (South)","Zinc",NA,NA,NA,NA,NA
2015,"Latvia","Calcium",89108316.5291199,NA,NA,NA,NA
2015,"Latvia","DHA+EPA",1614471.38248191,NA,NA,NA,NA
2015,"Latvia","Iron",3767802.69322006,NA,NA,NA,NA
2015,"Latvia","Protein",44163114.8418388,NA,NA,NA,NA
2015,"Latvia","Vitamin A, RAE",33442674.4815303,NA,NA,NA,NA
2015,"Latvia","Vitamin B12",21522385.7292746,NA,NA,NA,NA
2015,"Latvia","Zinc",2258944.90026224,NA,NA,NA,NA
2015,"Lithuania","Calcium",272824762.951712,NA,NA,273097.860812525,NA
2015,"Lithuania","DHA+EPA",1755902.71807127,NA,NA,1757.66037844972,NA
2015,"Lithuania","Iron",5032428.48189893,NA,NA,5037.46594784677,NA
2015,"Lithuania","Protein",41495719.57415,NA,NA,41537.256830981,NA
2015,"Lithuania","Vitamin A, RAE",73528623.7308957,NA,NA,73602.2259568525,NA
2015,"Lithuania","Vitamin B12",4798451.52819923,NA,NA,4803.25478298222,NA
2015,"Lithuania","Zinc",2074682.28492767,NA,NA,2076.75904397164,NA
2015,"Mauritius","Calcium",695358899.60524,NA,NA,NA,NA
2015,"Mauritius","DHA+EPA",2491769.4299703,NA,NA,NA,NA
2015,"Mauritius","Iron",6936608.06074527,NA,NA,NA,NA
2015,"Mauritius","Protein",80871505.8174496,NA,NA,NA,NA
2015,"Mauritius","Vitamin A, RAE",118107255.925961,NA,NA,NA,NA
2015,"Mauritius","Vitamin B12",9461178.55773655,NA,NA,NA,NA
2015,"Mauritius","Zinc",2442503.97496464,NA,NA,NA,NA
2015,"Mexico","Calcium",32425308188.6037,NA,15440345.0640796,15440345.0640796,NA
2015,"Mexico","DHA+EPA",56393506.0289733,NA,23149.9406311006,23149.9406311006,NA
2015,"Mexico","Iron",358474884.601615,NA,164871.769445569,164871.769445569,NA
2015,"Mexico","Protein",3384645544.05366,NA,1574082.85112722,1574082.85112722,NA
2015,"Mexico","Vitamin A, RAE",1832786777.5248,NA,704792.939380637,704792.939380637,NA
2015,"Mexico","Vitamin B12",290734042.685667,NA,131643.701320244,131643.701320244,NA
2015,"Mexico","Zinc",256570589.980257,NA,122417.311517687,122417.311517687,NA
2015,"New Zealand","DHA+EPA",968929027.244623,NA,484949.463085397,484949.463085397,NA
2015,"New Zealand","Iron",1535459020.74478,NA,768498.008380771,768498.008380771,NA
2015,"New Zealand","Vitamin A, RAE",57536731285.5125,NA,28797162.8055618,28797162.8055618,NA
2015,"New Zealand","Vitamin B12",3015551691.9554,NA,1509285.13110881,1509285.13110881,NA
2015,"New Zealand","Zinc",825516222.33349,NA,413171.282449194,413171.282449194,NA
2015,"Poland","Calcium",235044588205.708,NA,117639934.036891,117639934.036891,NA
2015,"Poland","DHA+EPA",1519491821.85246,NA,760506.417343572,760506.417343572,NA
2015,"Poland","Iron",4347833322.32564,NA,2176092.75391674,2176092.75391674,NA
2015,"Poland","Protein",35914877673.3404,NA,17975414.2509211,17975414.2509211,NA
2015,"Poland","Vitamin A, RAE",65069570064.6885,NA,32567352.384729,32567352.384729,NA
2015,"Poland","Vitamin B12",4136163867.46744,NA,2070152.08581954,2070152.08581954,NA
2015,"Poland","Zinc",1792610687.02487,NA,897202.546058494,897202.546058494,NA
2015,"Portugal","Calcium",NA,20502821744.9186,NA,NA,NA
2015,"Portugal","DHA+EPA",NA,NA,NA,NA,NA
2015,"Portugal","Iron",NA,NA,NA,NA,NA
2015,"Portugal","Protein",NA,4801524055.66464,NA,NA,NA
2015,"Portugal","Vitamin A, RAE",NA,NA,NA,NA,NA
2015,"Portugal","Vitamin B12",NA,NA,NA,NA,NA
2015,"Portugal","Zinc",NA,NA,NA,NA,NA
2015,"Russian Federation","Calcium",NA,46489828596.2686,NA,NA,NA
2015,"Russian Federation","DHA+EPA",NA,1237907685.14192,NA,NA,NA
2015,"Russian Federation","Iron",NA,1174123207.58376,NA,NA,NA
2015,"Russian Federation","Protein",NA,14333601408.5218,NA,NA,NA
2015,"Russian Federation","Vitamin A, RAE",NA,988183135448.793,NA,NA,NA
2015,"Russian Federation","Vitamin B12",NA,2191521968.80584,NA,NA,NA
2015,"Russian Federation","Zinc",NA,752997762.397062,NA,NA,NA
2015,"Thailand","DHA+EPA",NA,211184160.284792,NA,NA,NA
2015,"Thailand","Iron",NA,346274391.753674,NA,NA,NA
2015,"Thailand","Vitamin A, RAE",NA,5055489511.22616,NA,NA,NA
2015,"Thailand","Vitamin B12",NA,526844788.639018,NA,NA,NA
2015,"Thailand","Zinc",NA,206170781.148201,NA,NA,NA
2015,"Ukraine","DHA+EPA",NA,NA,NA,NA,NA
2015,"Ukraine","Iron",900921692.088818,NA,6756094.43047488,447754.430474884,NA
2015,"Ukraine","Vitamin A, RAE",9638289910.20347,NA,417265903.276983,4617438.1607043,NA
2015,"Ukraine","Vitamin B12",NA,NA,NA,NA,NA
2015,"Ukraine","Zinc",NA,NA,NA,NA,NA
2015,"Unknown Fishing Country","Calcium",189486416.168,NA,NA,NA,NA
2015,"Unknown Fishing Country","DHA+EPA",4827327.1248,NA,NA,NA,NA
2015,"Unknown Fishing Country","Iron",10120452.6266667,NA,NA,NA,NA
2015,"Unknown Fishing Country","Protein",128408648,NA,NA,NA,NA
2015,"Unknown Fishing Country","Vitamin A, RAE",95255100,NA,NA,NA,NA
2015,"Unknown Fishing Country","Vitamin B12",65915920,NA,NA,NA,NA
2015,"Unknown Fishing Country","Zinc",6520916.94666667,NA,NA,NA,NA
2015,"USA","Calcium",NA,31866961299.7357,NA,NA,NA
2015,"USA","DHA+EPA",NA,428575127.192045,NA,NA,NA
2015,"USA","Iron",NA,922143617.300032,NA,NA,NA
2015,"USA","Protein",NA,10811195497.2219,NA,NA,NA
2015,"USA","Vitamin A, RAE",NA,1983389781823.5,NA,NA,NA
2015,"USA","Vitamin B12",NA,2116720494.29934,NA,NA,NA
2015,"USA","Zinc",NA,750896709.925352,NA,NA,NA
2015,"Vanuatu","Calcium",501044059.817512,NA,NA,NA,NA
2015,"Vanuatu","DHA+EPA",7611306.59336973,NA,NA,NA,NA
2015,"Vanuatu","Iron",113597375.368707,NA,NA,NA,NA
2015,"Vanuatu","Protein",120497070.646841,NA,NA,NA,NA
2015,"Vanuatu","Vitamin A, RAE",77947115.7152321,NA,NA,NA,NA
2015,"Vanuatu","Vitamin B12",23842647.1599534,NA,NA,NA,NA
2015,"Vanuatu","Zinc",43593070.744857,NA,NA,NA,NA
2015,"Venezuela","Calcium",1989607293.34623,NA,987283.608684785,987283.608684785,NA
2015,"Venezuela","DHA+EPA",10925483.6684852,NA,5413.40203516037,5413.40203516037,NA
2015,"Venezuela","Iron",29144658.3460407,NA,14429.835982492,14429.835982492,NA
2015,"Venezuela","Protein",263917148.933372,NA,130795.435188994,130795.435188994,NA
2015,"Venezuela","Vitamin A, RAE",658996883.031797,NA,327533.178241586,327533.178241586,NA
2015,"Venezuela","Vitamin B12",35442865.0980098,NA,17589.3948723592,17589.3948723592,NA
2015,"Venezuela","Zinc",14095575.4856096,NA,6990.08432490299,6990.08432490299,NA
2016,"Bulgaria","Calcium",125335,NA,NA,NA,NA
2016,"Bulgaria","DHA+EPA",7469.95583152,NA,NA,NA,NA
2016,"Bulgaria","Iron",10022.6,NA,NA,NA,NA
2016,"Bulgaria","Protein",122428.782608696,NA,NA,NA,NA
2016,"Bulgaria","Vitamin A, RAE",215250,NA,NA,NA,NA
2016,"Bulgaria","Vitamin B12",28335.8784037559,NA,NA,NA,NA
2016,"Bulgaria","Zinc",3859.1,NA,NA,NA,NA
2016,"Cape Verde","Calcium",56129683538.4478,NA,28092934.7039278,28092934.7039278,NA
2016,"Cape Verde","DHA+EPA",361251166.585215,NA,180806.38968229,180806.38968229,NA
2016,"Cape Verde","Iron",1035348166.57699,NA,518192.27556406,518192.27556406,NA
2016,"Cape Verde","Protein",8537134176.15779,NA,4272839.9280069,4272839.9280069,NA
2016,"Cape Verde","Vitamin A, RAE",15127433215.3025,NA,7571287.89554682,7571287.89554682,NA
2016,"Cape Verde","Vitamin B12",987210848.599084,NA,494099.523823366,494099.523823366,NA
2016,"Cape Verde","Zinc",426835375.337335,NA,213631.318987655,213631.318987655,NA
2016,"Channel Isl. (UK)","Calcium",49458063.7183856,NA,13348.9252492042,13348.9252492042,NA
2016,"Channel Isl. (UK)","DHA+EPA",641327.39048588,NA,247.582892081997,247.582892081997,NA
2016,"Channel Isl. (UK)","Iron",890783.821875505,NA,235.467752700316,235.467752700316,NA
2016,"Channel Isl. (UK)","Protein",18583137.7641499,NA,7566.22923151855,7566.22923151855,NA
2016,"Channel Isl. (UK)","Vitamin A, RAE",48519605.2749019,NA,21210.3786059632,21210.3786059632,NA
2016,"Channel Isl. (UK)","Vitamin B12",2559202.59702753,NA,1080.29309485692,1080.29309485692,NA
2016,"Channel Isl. (UK)","Zinc",593551.186458348,NA,210.344974578128,210.344974578128,NA
2016,"Chile","Calcium",50921937947.827,NA,21987494.3468523,21987494.3468523,NA
2016,"Chile","DHA+EPA",64577029.6084963,NA,9801.48949,9801.48949,NA
2016,"Chile","Iron",337267566.367774,NA,104261.994886058,104261.994886058,NA
2016,"Chile","Protein",3164527398.41203,NA,1051667.45316797,1051667.45316797,NA
2016,"Chile","Vitamin A, RAE",3418544844.44281,NA,767983.253807854,767983.253807854,NA
2016,"Chile","Vitamin B12",445869093.057552,NA,161617.853628033,161617.853628033,NA
2016,"Chile","Zinc",276875289.527037,NA,111968.546171717,111968.546171717,NA
2016,"China","DHA+EPA",NA,NA,NA,NA,NA
2016,"China","Iron",NA,NA,NA,NA,NA
2016,"China","Vitamin A, RAE",NA,NA,NA,NA,NA
2016,"China","Vitamin B12",NA,NA,NA,NA,NA
2016,"China","Zinc",NA,NA,NA,NA,NA
2016,"Dominica","DHA+EPA",NA,NA,NA,1.98834245126274,NA
2016,"Dominica","Iron",17123791.7676327,NA,NA,6.66337165314511,NA
2016,"Dominica","Vitamin A, RAE",567919607.018628,NA,NA,17874.2319839813,NA
2016,"Dominica","Vitamin B12",NA,NA,NA,12.3186010556597,NA
2016,"Dominica","Zinc",NA,NA,NA,5.44273655240746,NA
2016,"Falkland Isl. (UK)","Calcium",10910438049.1029,NA,NA,17480.6031078377,NA
2016,"Falkland Isl. (UK)","DHA+EPA",329298140.677271,NA,NA,253.099308373704,NA
2016,"Falkland Isl. (UK)","Iron",876077815.097469,NA,NA,508.921494812221,NA
2016,"Falkland Isl. (UK)","Protein",9624122708.40827,NA,NA,4189.75428045728,NA
2016,"Falkland Isl. (UK)","Vitamin A, RAE",5956752958065.3,NA,NA,1419933.57451781,NA
2016,"Falkland Isl. (UK)","Vitamin B12",1284092641.63149,NA,NA,1273.88557849286,NA
2016,"Falkland Isl. (UK)","Zinc",778817693.839715,NA,NA,425.703868537286,NA
2016,"France","Calcium",NA,154891706041.131,NA,NA,NA
2016,"France","DHA+EPA",NA,915707259.859234,NA,NA,NA
2016,"France","Iron",NA,1659499740.70454,NA,NA,NA
2016,"France","Protein",NA,13808247614.0993,NA,NA,NA
2016,"France","Vitamin A, RAE",NA,629945040037.201,NA,NA,NA
2016,"France","Vitamin B12",NA,2164277047.38808,NA,NA,NA
2016,"France","Zinc",NA,782561574.901276,NA,NA,NA
2016,"Gaza Strip","Calcium",34990244.5318263,NA,NA,NA,NA
2016,"Gaza Strip","DHA+EPA",461420.473082023,NA,NA,NA,NA
2016,"Gaza Strip","Iron",1725912.778513,NA,NA,NA,NA
2016,"Gaza Strip","Protein",17746042.5004131,NA,NA,NA,NA
2016,"Gaza Strip","Vitamin A, RAE",11716649.3739122,NA,NA,NA,NA
2016,"Gaza Strip","Vitamin B12",2134325.27732597,NA,NA,NA,NA
2016,"Gaza Strip","Zinc",884301.081331961,NA,NA,NA,NA
2016,"Iran","Calcium",4242823094.68036,NA,2123535.0824226,2123535.0824226,NA
2016,"Iran","DHA+EPA",90662451.1980907,NA,45376.6022012466,45376.6022012466,NA
2016,"Iran","Iron",122657972.825296,NA,61390.3767894375,61390.3767894375,NA
2016,"Iran","Protein",2380664673.75471,NA,1191523.8607381,1191523.8607381,NA
2016,"Iran","Vitamin A, RAE",2651227308.28421,NA,1326940.59473684,1326940.59473684,NA
2016,"Iran","Vitamin B12",660144642.628846,NA,330402.724038462,330402.724038462,NA
2016,"Iran","Zinc",87220560.4530953,NA,43653.9341607083,43653.9341607083,NA
2016,"Iraq","Calcium",1642406756.72187,NA,NA,NA,NA
2016,"Iraq","DHA+EPA",20473355.8388325,NA,NA,NA,NA
2016,"Iraq","Iron",15018272.4480321,NA,NA,NA,NA
2016,"Iraq","Protein",214284743.26175,NA,NA,NA,NA
2016,"Iraq","Vitamin A, RAE",225201264.186857,NA,NA,NA,NA
2016,"Iraq","Vitamin B12",16363947.3745381,NA,NA,NA,NA
2016,"Iraq","Zinc",10149753.0812671,NA,NA,NA,NA
2016,"Japan","DHA+EPA",NA,NA,NA,NA,NA
2016,"Japan","Iron",16578040557.2652,NA,8297317.5962288,8297317.5962288,NA
2016,"Japan","Vitamin A, RAE",1142260605554.91,NA,571702004.782239,571702004.782239,NA
2016,"Japan","Vitamin B12",NA,NA,NA,NA,NA
2016,"Japan","Zinc",NA,NA,NA,NA,NA
2016,"Korea (South)","DHA+EPA",NA,NA,NA,NA,NA
2016,"Korea (South)","Iron",15062760365.7208,NA,7538919.10196234,7538919.10196234,NA
2016,"Korea (South)","Vitamin A, RAE",1195312008929.11,NA,598254258.723278,598254258.723278,NA
2016,"Korea (South)","Vitamin B12",NA,NA,NA,NA,NA
2016,"Korea (South)","Zinc",NA,NA,NA,NA,NA
2016,"Latvia","Calcium",477358352.607621,NA,NA,292761.864472093,NA
2016,"Latvia","DHA+EPA",6403529.67855005,NA,NA,1968.15583438444,NA
2016,"Latvia","Iron",15400317.2440118,NA,NA,5368.84108509687,NA
2016,"Latvia","Protein",167935688.271364,NA,NA,44368.3866580225,NA
2016,"Latvia","Vitamin A, RAE",156488274.025402,NA,NA,77327.3513767792,NA
2016,"Latvia","Vitamin B12",71154913.7858942,NA,NA,5656.95073663082,NA
2016,"Latvia","Zinc",8602832.79856797,NA,NA,2266.03883740537,NA
2016,"Lithuania","Calcium",650414757.213535,NA,NA,651065.823036571,NA
2016,"Lithuania","DHA+EPA",10588453.4053968,NA,NA,10599.0524578547,NA
2016,"Lithuania","Iron",55946461.3989766,NA,NA,56002.4638628395,NA
2016,"Lithuania","Protein",243499371.607398,NA,NA,243743.11472212,NA
2016,"Lithuania","Vitamin A, RAE",406525365.704531,NA,NA,406932.298002534,NA
2016,"Lithuania","Vitamin B12",15142118.1479386,NA,NA,15157.275423362,NA
2016,"Lithuania","Zinc",14779914.4529173,NA,NA,14794.7091620794,NA
2016,"Mauritius","Calcium",656270677.562377,NA,NA,NA,NA
2016,"Mauritius","DHA+EPA",2351699.55097628,NA,NA,NA,NA
2016,"Mauritius","Iron",6546680.38953766,NA,NA,NA,NA
2016,"Mauritius","Protein",76325474.4370915,NA,NA,NA,NA
2016,"Mauritius","Vitamin A, RAE",111468090.664259,NA,NA,NA,NA
2016,"Mauritius","Vitamin B12",8929337.16095616,NA,NA,NA,NA
2016,"Mauritius","Zinc",2305203.45586678,NA,NA,NA,NA
2016,"Mexico","Calcium",36679916895.9106,NA,18358316.7647201,18358316.7647201,NA
2016,"Mexico","DHA+EPA",54718204.7361465,NA,27386.4888569303,27386.4888569303,NA
2016,"Mexico","Iron",391667593.997885,NA,196029.826825769,196029.826825769,NA
2016,"Mexico","Protein",3739374212.62327,NA,1871558.66497662,1871558.66497662,NA
2016,"Mexico","Vitamin A, RAE",1674298491.25897,NA,837987.232862348,837987.232862348,NA
2016,"Mexico","Vitamin B12",312731354.400236,NA,156522.199399518,156522.199399518,NA
2016,"Mexico","Zinc",290813242.479645,NA,145552.173413236,145552.173413236,NA
2016,"New Zealand","DHA+EPA",1164772088.34935,NA,582969.013187863,582969.013187863,NA
2016,"New Zealand","Iron",2022165139.9015,NA,1012094.66461537,1012094.66461537,NA
2016,"New Zealand","Vitamin A, RAE",68941035400.4853,NA,34505022.7229656,34505022.7229656,NA
2016,"New Zealand","Vitamin B12",3701571033.23971,NA,1852638.15477463,1852638.15477463,NA
2016,"New Zealand","Zinc",1036769803.38224,NA,518903.805496618,518903.805496618,NA
2016,"Poland","Calcium",243984951948.472,NA,122114590.564801,122114590.564801,NA
2016,"Poland","DHA+EPA",1622452927.12145,NA,812038.502062787,812038.502062787,NA
2016,"Poland","Iron",4573490552.32503,NA,2289034.31047299,2289034.31047299,NA
2016,"Poland","Protein",37326178576.2817,NA,18681771.0592001,18681771.0592001,NA
2016,"Poland","Vitamin A, RAE",66642524119.4395,NA,33354616.6763961,33354616.6763961,NA
2016,"Poland","Vitamin B12",4287270156.47203,NA,2145780.85909511,2145780.85909511,NA
2016,"Poland","Zinc",1876557598.2222,NA,939218.017128229,939218.017128229,NA
2016,"Portugal","Calcium",NA,23614973230.1328,NA,NA,NA
2016,"Portugal","DHA+EPA",NA,NA,NA,NA,NA
2016,"Portugal","Iron",NA,NA,NA,NA,NA
2016,"Portugal","Protein",NA,5623992757.8477,NA,NA,NA
2016,"Portugal","Vitamin A, RAE",NA,NA,NA,NA,NA
2016,"Portugal","Vitamin B12",NA,NA,NA,NA,NA
2016,"Portugal","Zinc",NA,NA,NA,NA,NA
2016,"Russian Federation","Calcium",NA,22402608866.287,NA,NA,NA
2016,"Russian Federation","DHA+EPA",NA,988123124.25161,NA,NA,NA
2016,"Russian Federation","Iron",NA,731413619.224626,NA,NA,NA
2016,"Russian Federation","Protein",NA,9699099738.72204,NA,NA,NA
2016,"Russian Federation","Vitamin A, RAE",NA,980934813205.881,NA,NA,NA
2016,"Russian Federation","Vitamin B12",NA,1691949886.52595,NA,NA,NA
2016,"Russian Federation","Zinc",NA,556470334.509224,NA,NA,NA
2016,"Thailand","DHA+EPA",NA,216563248.514294,NA,NA,NA
2016,"Thailand","Iron",NA,351546286.076349,NA,NA,NA
2016,"Thailand","Vitamin A, RAE",NA,5142728522.67858,NA,NA,NA
2016,"Thailand","Vitamin B12",NA,536646381.906231,NA,NA,NA
2016,"Thailand","Zinc",NA,211332106.197058,NA,NA,NA
2016,"Ukraine","DHA+EPA",NA,NA,NA,NA,NA
2016,"Ukraine","Iron",836732639.363779,NA,418785.104786676,418785.104786676,NA
2016,"Ukraine","Vitamin A, RAE",5269906425.3228,NA,2637590.80346486,2637590.80346486,NA
2016,"Ukraine","Vitamin B12",NA,NA,NA,NA,NA
2016,"Ukraine","Zinc",NA,NA,NA,NA,NA
2016,"Unknown Fishing Country","Calcium",355758768.147662,NA,NA,NA,NA
2016,"Unknown Fishing Country","DHA+EPA",8651156.51870268,NA,NA,NA,NA
2016,"Unknown Fishing Country","Iron",19209695.1662532,NA,NA,NA,NA
2016,"Unknown Fishing Country","Protein",238012797.133807,NA,NA,NA,NA
2016,"Unknown Fishing Country","Vitamin A, RAE",160026187.915778,NA,NA,NA,NA
2016,"Unknown Fishing Country","Vitamin B12",124638179.549464,NA,NA,NA,NA
2016,"Unknown Fishing Country","Zinc",12168790.433552,NA,NA,NA,NA
2016,"USA","Calcium",NA,33422256960.3547,NA,NA,NA
2016,"USA","DHA+EPA",NA,445727974.958935,NA,NA,NA
2016,"USA","Iron",NA,964390854.638382,NA,NA,NA
2016,"USA","Protein",NA,11315946874.0065,NA,NA,NA
2016,"USA","Vitamin A, RAE",NA,2331206691907.1,NA,NA,NA
2016,"USA","Vitamin B12",NA,2159366138.16115,NA,NA,NA
2016,"USA","Zinc",NA,790195169.249634,NA,NA,NA
2016,"Vanuatu","Calcium",1015111.76194068,NA,508.063944915253,508.063944915253,NA
2016,"Vanuatu","DHA+EPA",15420.4539406779,NA,7.71794491525422,7.71794491525422,NA
2016,"Vanuatu","Iron",230147.488235593,NA,115.188933050847,115.188933050847,NA
2016,"Vanuatu","Protein",244126.222627118,NA,122.185296610169,122.185296610169,NA
2016,"Vanuatu","Vitamin A, RAE",157920.311440678,NA,79.039194915254,79.039194915254,NA
2016,"Vanuatu","Vitamin B12",48305.0364406779,NA,24.1766949152542,24.1766949152542,NA
2016,"Vanuatu","Zinc",88319.2565307202,NA,44.2038320974575,44.2038320974575,NA
2016,"Venezuela","Calcium",2129746398.89643,NA,1037771.36861131,1037771.36861131,NA
2016,"Venezuela","DHA+EPA",11731298.7519399,NA,5690.23286667902,5690.23286667902,NA
2016,"Venezuela","Iron",31343270.0293203,NA,15167.7496766469,15167.7496766469,NA
2016,"Venezuela","Protein",283253025.428098,NA,137484.058876471,137484.058876471,NA
2016,"Venezuela","Vitamin A, RAE",703044338.695853,NA,344282.586745453,344282.586745453,NA
2016,"Venezuela","Vitamin B12",37930627.3653091,NA,18488.882251423,18488.882251423,NA
2016,"Venezuela","Zinc",15108364.5449025,NA,7347.54361639473,7347.54361639473,NA
2017,"Cape Verde","Calcium",72759264268.7896,NA,36416048.1825774,36416048.1825774,NA
2017,"Cape Verde","DHA+EPA",468279303.213564,NA,234374.025632414,234374.025632414,NA
2017,"Cape Verde","Iron",1342091494.43327,NA,671717.464681319,671717.464681319,NA
2017,"Cape Verde","Protein",11066436909.3708,NA,5538757.21189729,5538757.21189729,NA
2017,"Cape Verde","Vitamin A, RAE",19609248469.5149,NA,9814438.67343088,9814438.67343088,NA
2017,"Cape Verde","Vitamin B12",1279692499.4782,NA,640486.736475577,640486.736475577,NA
2017,"Cape Verde","Zinc",553294191.515693,NA,276924.019777624,276924.019777624,NA
2017,"Channel Isl. (UK)","Calcium",38752418.8078335,NA,12560.9746166435,12560.9746166435,NA
2017,"Channel Isl. (UK)","DHA+EPA",522759.280847676,NA,217.653536777328,217.653536777328,NA
2017,"Channel Isl. (UK)","Iron",759942.598277085,NA,254.282490947487,254.282490947487,NA
2017,"Channel Isl. (UK)","Protein",15385477.9062125,NA,6660.91532920359,6660.91532920359,NA
2017,"Channel Isl. (UK)","Vitamin A, RAE",37555633.4064324,NA,16954.6215522338,16954.6215522338,NA
2017,"Channel Isl. (UK)","Vitamin B12",2241505.33117166,NA,1001.6668203585,1001.6668203585,NA
2017,"Channel Isl. (UK)","Zinc",478046.95050434,NA,187.289132495245,187.289132495245,NA
2017,"China","DHA+EPA",NA,NA,NA,NA,NA
2017,"China","Iron",NA,NA,NA,NA,NA
2017,"China","Vitamin A, RAE",NA,NA,NA,NA,NA
2017,"China","Vitamin B12",NA,NA,NA,NA,NA
2017,"China","Zinc",NA,NA,NA,NA,NA
2017,"Dominica","DHA+EPA",NA,NA,NA,1.48794688989897,NA
2017,"Dominica","Iron",12443306.0894871,NA,NA,4.98643636538729,NA
2017,"Dominica","Vitamin A, RAE",438435967.654225,NA,NA,13375.9190695232,NA
2017,"Dominica","Vitamin B12",NA,NA,NA,9.21844426360127,NA
